125340+043706,193.419400,4.618500,0.243,-99.,0.22,-99.00,-99.,-99.,-99.00,W,CG,V,A,,,SuGOHI5, 
125355+001414,193.481990,0.237413,0.638,-99.,-99.00,-99.00,-99.,19.52,24.08,BOSS PDR2 HSC,GG,YCN,B,,,SuGOHI2 SuGOHI10 HOLISMOKES8, 
125516+041553,193.820420,4.264851,0.655,-99.,-99.00,-99.00,-99.,21.01,-99.00,BOSS,GG,Y,B,,,SuGOHI8, 
125524+010209,193.852200,1.035900,0.374,-99.,0.34,-99.00,-99.,-99.,-99.00,RW,CG,V,B,,,SuGOHI5, 
125604-003229,194.017656,-0.541481,0.725,-99.,-99.00,-99.00,-99.,21.90,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
125820+041618,194.585101,4.271747,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,A,,,SuGOHI9, 
125852+040726,194.718513,4.124079,0.605,-99.,-99.00,-99.00,-99.,21.29,-99.00,BOSS,GG,Y,A,,,SuGOHI8, 
125903+014542,194.763025,1.761805,0.518,-99.,-99.00,-99.00,-99.,20.54,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
125925-001053,194.857956,-0.181401,0.664,-99.,-99.00,-99.00,-99.,21.42,-99.00,BOSS,GG,Y,B,,,SuGOHI8, 
130004+014450,195.020190,1.747300,0.534,-99.,-99.00,-99.00,-99.,20.79,-99.00,BOSS,GG,Y,B,,,SuGOHI8, 
130006+025253,195.026033,2.881486,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
130037-015636,195.157500,-1.943500,0.447,-99.,0.45,-99.00,-99.,-99.,-99.00,RW,CG,V,C,,,SuGOHI5, 
130044+031657,195.186360,3.282587,0.680,-99.,-99.00,-99.00,-99.,21.50,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
130051+002336,195.213300,0.393300,-99.,-99.,0.33,-99.00,-99.,-99.,-99.00,R,CG,V,C,,,SuGOHI5, 
130222+001414,195.594400,0.237300,0.360,-99.,0.36,-99.00,-99.,-99.,-99.00,RW,CG,V,C,,,SuGOHI5, 
130500+032545,196.253978,3.429294,0.527,-99.,-99.00,-99.00,-99.,21.35,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
130733+001122,196.888803,0.189658,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
130845-004717,197.189600,-0.788300,0.188,-99.,0.18,-99.00,-99.,-99.,-99.00,W,CG,V,B,,,SuGOHI5, 
130848+024602,197.200336,2.767492,0.555,-99.,-99.00,-99.00,-99.,20.96,-99.00,BOSS,GG,Y,B,,,SuGOHI8, 
130925-001437,197.354400,-0.243700,0.419,-99.,0.44,-99.00,-99.,-99.,-99.00,W,CG,V,C,,,SuGOHI5, 
131037+021947,197.655122,2.329978,0.506,-99.,-99.00,-99.00,-99.,21.26,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
131118+011740,197.828037,1.294614,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
131129-012027,197.872800,-1.341100,0.174,-99.,0.14,-99.00,-99.,-99.,-99.00,RW,CG,V,A,,,SuGOHI5, 
131140+025539,197.917866,2.927630,0.612,-99.,-99.00,-99.00,-99.,20.83,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
131417-010555,198.571086,-1.098876,0.483,-99.,-99.00,-99.00,-99.,20.95,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
131438+015715,198.661028,1.954338,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,A,,,SuGOHI9, 
131513+003445,198.807183,0.579392,0.599,-99.,-99.00,-99.00,-99.,21.08,-99.00,BOSS,GG,Y,B,,,SuGOHI8, 
131519+040008,198.831459,4.002439,0.756,-99.,-99.00,-99.00,-99.,20.40,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
131549+002717,198.954600,0.454700,-99.,-99.,0.58,-99.00,-99.,-99.,-99.00,W,CG,V,C,,,SuGOHI5, 
131604+040924,199.019418,4.156873,0.579,-99.,-99.00,-99.00,-99.,21.45,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
131626+020910,199.108897,2.153029,0.684,-99.,-99.00,-99.00,-99.,21.43,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
131736-010734,199.400810,-1.126300,-99.,-99.,0.34,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
131759+025548,199.497480,2.930162,0.602,-99.,-99.00,-99.00,-99.,21.94,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
131933-004256,199.888500,-0.715801,0.658,-99.,-99.00,-99.00,-99.,21.32,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
131945+013151,199.941207,1.531090,0.697,-99.,-99.00,-99.00,-99.,21.37,-99.00,BOSS,GG,Y,B,,,SuGOHI8, 
132044+032043,200.185492,3.345479,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,A,,,SuGOHI9, 
132150-013423,200.459000,-1.573000,0.562,-99.,0.52,-99.00,-99.,-99.,-99.00,W,CG,V,C,,,SuGOHI5, 
132221-012821,200.587800,-1.472656,0.542,-99.,-99.00,-99.00,-99.,20.61,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
132439-015026,201.166438,-1.840695,0.438,-99.,-99.00,-99.00,-99.,20.69,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
132728+430500,201.870000,43.083500,0.374,-99.,0.36,-99.00,-99.,-99.,-99.00,RW,CG,V,A,,,SuGOHI5, 
132904+020015,202.267904,2.004371,0.519,-99.,-99.00,-99.00,-99.,21.10,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
133001+421520,202.508200,42.255700,0.450,-99.,0.43,-99.00,-99.,-99.,-99.00,W,CG,V,C,,,SuGOHI5, 
133004-005738,202.517777,-0.960672,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
133031+434417,202.631400,43.738200,0.548,-99.,0.59,-99.00,-99.,-99.,-99.00,W,CG,V,C,,,SuGOHI5, 
133129-011857,202.872100,-1.315900,0.308,-99.,0.30,-99.00,-99.,-99.,-99.00,W,CG,V,C,,,SuGOHI5, 
133328+425215,203.369413,42.871101,0.587,-99.,-99.00,-99.00,-99.,20.99,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
133350+022145,203.460042,2.362518,0.569,-99.,-99.00,-99.00,-99.,20.66,-99.00,BOSS,GG,Y,B,,,SuGOHI8, 
133411-012052,203.546561,-1.347839,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
133459+001617,203.747774,0.271453,0.484,-99.,-99.00,-99.00,-99.,20.41,-99.00,BOSS,GG,Y,B,,,SuGOHI8 LinKS, 
133637+431327,204.155900,43.224200,0.422,-99.,0.37,-99.00,-99.,-99.,-99.00,W,CG,V,C,,,SuGOHI5, 
133708+011303,204.283300,1.217600,0.327,-99.,0.32,-99.00,-99.,17.21,-99.00,RW,CG,V,B,,,SuGOHI5 LinKS, 
133844+002240,204.686400,0.377800,0.477,-99.,0.48,-99.00,-99.,-99.,-99.00,RW,CG,V,C,,,SuGOHI5, 
133849+040628,204.705584,4.107964,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,B,,,SuGOHI9, 
134017+420751,205.074220,42.131081,0.537,-99.,-99.00,-99.00,-99.,21.18,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
134029+441003,205.124000,44.167700,0.546,-99.,0.44,-99.00,-99.,-99.,-99.00,Serend,CG,V,B,,,SuGOHI5, 
134054+421903,205.225800,42.317500,0.359,-99.,0.36,-99.00,-99.,-99.,-99.00,RW,CG,V,C,,,SuGOHI5, 
134147+004400,205.449647,0.733463,-99.,-99.,0.31,-99.00,-99.,18.70,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
134148+000908,205.450424,0.152394,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
134222-014737,205.595080,-1.793712,0.713,-99.,-99.00,-99.00,-99.,18.97,23.05,BOSS HSC,GG,Y,B,,,SuGOHI2 HOLISMOKES8, 
134332+415503,205.886800,41.917600,0.418,-99.,0.40,-99.00,-99.,-99.,-99.00,RW,CG,V,A,,,SuGOHI5 CASSOWARY, 
134336-010419,205.900354,-1.071994,-99.,-99.,0.32,-99.00,-99.,18.60,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
134351+010817,205.966520,1.138167,0.567,-99.,-99.00,-99.00,-99.,19.18,21.93,BOSS PDR2 HSC,CNN,YCNG,A,,,SuGOHI2 SuGOHI10 HOLISMOKES8 HOLISMOKES6+13,ODvis 
134352-011240,205.968880,-1.211118,0.757,-99.,-99.00,-99.00,-99.,19.78,21.88,BOSS,GG,Y,C,,,SuGOHI2, 
134412-010909,206.054130,-1.152750,0.320,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,B,,,SuGOHI10, 
134418+010240,206.077110,1.044470,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
134455-002015,206.231700,-0.337700,0.380,-99.,0.42,0.67,-99.,18.76,21.13,Serend PDR2 HSC,CNN,VCNG,B,,,SuGOHI5 SuGOHI10 HOLISMOKES8 HOLISMOKES6+13,ODlit 
134458+002422,206.243670,0.406339,0.323,-99.,-99.00,-99.00,-99.,17.98,22.14,BOSS,GG,Y,C,,,SuGOHI2, 
134504-012202,206.270541,-1.367263,0.555,-99.,-99.00,-99.00,-99.,21.32,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
134509-004122,206.287980,-0.689470,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
134511+005912,206.299140,0.986830,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
134522+001226,206.342400,0.207300,-99.,-99.,0.44,0.50,-99.,20.41,20.04,CamRW,GG,V,C,,,SuGOHI5, 
134626-003921,206.608620,-0.655900,-99.,-99.,0.60,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
134658-013835,206.745424,-1.643238,-99.,-99.,0.42,-99.00,-99.,18.86,-99.00,HSC,GG,,B,,,HOLISMOKES8 LinKS, 
134720-004138,206.836780,-0.693920,-99.,-99.,-99.00,-99.00,-99.,21.17,-99.00,PDR2 HSC,GG,CNN,B,,,SuGOHI10 HOLISMOKES8, 
134725+003331,206.855540,0.558849,0.507,-99.,-99.00,-99.00,-99.,18.48,22.46,BOSS PDR2,GG,YCN,C,,,SuGOHI2 SuGOHI10, 
134740+004837,206.918580,0.810280,-99.,-99.,0.42,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10 LinKS, 
134805-013231,207.021480,-1.542142,0.521,-99.,-99.00,-99.00,-99.,20.09,21.92,BOSS,GG,Y,C,,,SuGOHI2, 
134816-010646,207.070398,-1.112814,0.620,-99.,0.63,-99.00,-99.,19.80,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
134826-011724,207.109430,-1.290247,0.626,-99.,-99.00,-99.00,-99.,18.85,21.56,BOSS,GG,Y,C,,,SuGOHI2, 
134827-003401,207.116656,-0.566994,-99.,-99.,0.64,-99.00,-99.,19.93,-99.00,HSC,CNN,G,B,,,HOLISMOKES8 HOLISMOKES13, 
134844+005101,207.183630,0.850404,0.525,-99.,-99.00,-99.00,-99.,19.20,23.18,BOSS,GG,Y,C,,,SuGOHI2, 
134847+010432,207.198680,1.075630,-99.,-99.,-99.00,-99.00,-99.,20.28,-99.00,PDR2 HSC,CNN,CNNG,B,,,SuGOHI10 HOLISMOKES8 HOLISMOKES6+13, 
134854-002541,207.228220,-0.428100,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
134903-001947,207.263700,-0.329800,-99.,-99.,0.55,0.86,-99.,19.47,18.71,W,CG,V,B,,,SuGOHI5, 
134910+032231,207.295286,3.375356,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
134910-002511,207.295000,-0.419950,0.643,-99.,-99.00,-99.00,-99.,20.80,-99.00,PDR2 HSC,GG,CNN,B,,,SuGOHI10 HOLISMOKES8, 
134957+013531,207.490150,1.592120,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
135000+430140,207.503000,43.027800,0.353,-99.,0.24,-99.00,-99.,-99.,-99.00,Serend,CG,V,C,,,SuGOHI5, 
135003-003017,207.515800,-0.504890,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
135010+004953,207.543720,0.831530,0.937,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,B,,,SuGOHI10, 
135033-004246,207.638739,-0.712978,0.683,-99.,0.56,-99.00,-99.,19.82,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
135038+002550,207.659120,0.430628,0.526,-99.,-99.00,-99.00,-99.,19.22,22.60,BOSS PDR2 HSC,CNN,YCNG,B,,,SuGOHI2 SuGOHI10 HOLISMOKES8 HOLISMOKES6+13, 
135042-004307,207.676410,-0.718632,0.573,-99.,-99.00,-99.00,-99.,19.34,23.70,BOSS PDR2,GG,YCN,C,,,SuGOHI2 SuGOHI10, 
135049+005126,207.706630,0.857230,0.506,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,B,,,SuGOHI10, 
135054-000906,207.726280,-0.151700,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
135056+421813,207.734398,42.303871,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,A,,,SuGOHI9, 
135110+443315,207.792630,44.554406,0.565,-99.,-99.00,-99.00,-99.,21.49,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
135126+013338,207.860290,1.560773,0.592,-99.,-99.00,-99.00,-99.,19.42,22.64,BOSS PDR2,GG,YCN,C,,,SuGOHI2 SuGOHI10, 
135126-002621,207.861650,-0.439350,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,CNN,CNNG,B,,,SuGOHI10 HOLISMOKES6+13,ODvis+ODz 
135138+002839,207.912160,0.477766,0.461,-99.,-99.00,-99.00,-99.,18.09,21.56,BOSS HSC,GG,Y,A,,,SuGOHI2 HOLISMOKES8, 
135140-000831,207.920770,-0.142140,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
135143-001818,207.932300,-0.305270,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
135152+002809,207.969449,0.469188,-99.,-99.,0.42,-99.00,-99.,21.23,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
135155+010111,207.981770,1.019725,0.516,-99.,-99.00,-99.00,-99.,19.13,23.37,BOSS PDR2,GG,YCN,C,,,SuGOHI2 SuGOHI10, 
135205-011358,208.022690,-1.232820,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
135209-010325,208.038900,-1.057150,0.249,-99.,-99.00,-99.00,-99.,18.24,-99.00,PDR2 HSC,GG,CNN,B,,,SuGOHI10 HOLISMOKES8, 
135209-021009,208.040787,-2.169167,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
135232-010532,208.135060,-1.092320,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
135242-002614,208.179100,-0.437224,0.508,-99.,-99.00,-99.00,-99.,17.92,23.69,BOSS HSC,CNN,YG,B,,,SuGOHI2 HOLISMOKES8 HOLISMOKES6+13, 
135252+005529,208.219100,0.924900,-99.,-99.,0.76,1.63,-99.,21.03,23.60,Cam HSC,CNN,VG,B,,,SuGOHI5 HOLISMOKES8 HOLISMOKES13, 
135252+033532,208.217655,3.592401,0.630,-99.,-99.00,-99.00,-99.,21.20,-99.00,BOSS,GG,Y,A,,,SuGOHI8, 
135254+001131,208.228330,0.192200,0.982,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,B,,,SuGOHI10, 
135304+010818,208.267806,1.138398,-99.,-99.,0.86,-99.00,-99.,20.65,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
135326-000730,208.358868,-0.125164,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
135346+021338,208.444714,2.227440,0.459,-99.,-99.00,-99.00,-99.,21.00,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
135444+434407,208.686800,43.735300,0.364,-99.,0.35,-99.00,-99.,-99.,-99.00,W,CG,V,C,,,SuGOHI5, 
135516+004552,208.817689,0.764456,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
135531+000955,208.879600,0.165400,0.675,-99.,0.68,2.02,-99.,19.54,26.10,Cam,CG,V,C,,,SuGOHI5, 
135534-004350,208.893330,-0.730810,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
135543-005310,208.930350,-0.886160,-99.,-99.,-99.00,-99.00,-99.,20.86,-99.00,PDR2 HSC,GG,CNN,B,,,SuGOHI10 HOLISMOKES8, 
135612-003603,209.050567,-0.600977,-99.,-99.,0.80,-99.00,-99.,21.45,-99.00,HSC,CNN,G,B,,,HOLISMOKES8 HOLISMOKES6+13, 
135620-011030,209.085489,-1.175036,-99.,-99.,0.60,-99.00,-99.,18.68,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
135647+001756,209.198080,0.299026,0.596,-99.,-99.00,-99.00,-99.,19.49,21.44,BOSS,GG,Y,C,,,SuGOHI2, 
135700-002335,209.253243,-0.393101,-99.,-99.,0.70,-99.00,-99.,20.06,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
135710+010325,209.294934,1.057055,-99.,-99.,0.77,-99.00,-99.,19.83,-99.00,HSC,GG,,A,,,HOLISMOKES8, 
135718+001816,209.325230,0.304680,0.893,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,B,,,SuGOHI10, 
135740+000333,209.417620,0.059290,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
135742+010011,209.426400,1.003100,0.168,-99.,0.17,-99.00,-99.,16.70,-99.00,W,CG,V,C,,,SuGOHI5, 
135745+012926,209.440360,1.490576,0.681,-99.,-99.00,-99.00,-99.,19.91,21.79,BOSS,GG,Y,C,,,SuGOHI2, 
135753-013909,209.472450,-1.652752,-99.,-99.,0.67,-99.00,-99.,19.84,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
135754-013601,209.476669,-1.600453,-99.,-99.,0.73,-99.00,-99.,20.77,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
135822+010135,209.593090,1.026605,-99.,-99.,0.61,-99.00,-99.,20.37,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
135836-012230,209.651400,-1.375000,-99.,-99.,0.84,-99.00,-99.,21.28,22.35,Cam,CG,V,C,,,SuGOHI5, 
135842+004944,209.676849,0.829151,-99.,-99.,0.76,-99.00,-99.,21.38,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
135853-021525,209.722970,-2.257147,0.737,-99.,-99.00,-99.00,-99.,19.32,23.37,BOSS PDR2,CNN,YCNG,B,,,SuGOHI2 SuGOHI10 HOLISMOKES6+13, 
135853-021527,209.722938,-2.257616,-99.,-99.,0.80,-99.00,-99.,20.92,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
135854+013610,209.726003,1.602809,0.504,-99.,0.48,-99.00,-99.,19.12,-99.00,HSC,GG,,B,,,HOLISMOKES8, 
135858-011317,209.744870,-1.221440,0.684,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,B,,,SuGOHI10, 
135903-011243,209.762563,-1.212037,0.617,-99.,0.51,-99.00,-99.,19.24,-99.00,Mizuki,CNN,VYG,B,,,SuGOHI6 HOLISMOKES6+13, 
135912+004200,209.800110,0.700260,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
135913-011815,209.807530,-1.304330,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10 LinKS, 
135942-012621,209.928400,-1.439100,0.407,-99.,0.38,0.60,-99.,18.30,24.04,W Mizuki PDR2 HSC,CNN,VYCNG,A,,,SuGOHI5 SuGOHI6 SuGOHI10 HOLISMOKES8 HOLISMOKES6+13,ODlit 
135944+012809,209.934208,1.469389,-99.,1.097,-99.00,-99.00,0.53,19.75,-99.00,QSO SQLS,GQ,SV,A,LRIS-Y,,SuGOHI7,found by Issha Kayo and confirmed by Keck spec  
135955+001336,209.980495,0.226909,-99.,-99.,1.15,-99.00,-99.,22.13,-99.00,Mizuki PDR2,GG,VYCN,C,,,SuGOHI6 SuGOHI10, 
140001+004405,210.006217,0.734728,0.581,-99.,-99.00,-99.00,-99.,19.70,21.96,BOSS,GG,Y,C,,,SuGOHI1, 
140021+002420,210.087600,0.405700,-99.,-99.,0.37,-99.00,-99.,19.28,23.39,CamRW HSC,CG,V,B,,,SuGOHI5 HOLISMOKES8, 
140033-005548,210.139952,-0.930033,-99.,-99.,0.69,-99.00,-99.,20.10,-99.00,Mizuki PDR2,CNN,VCNG,B,,,SuGOHI6 SuGOHI10 HOLISMOKES6+13, 
140034+010256,210.144480,1.049040,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
140036-003232,210.150728,-0.542384,0.530,-99.,-99.00,-99.00,-99.,19.13,22.00,BOSS,GG,Y,C,,,SuGOHI1, 
140041-011257,210.174570,-1.215950,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
140042-010556,210.178482,-1.099092,-99.,-99.,0.70,-99.00,-99.,20.75,-99.00,Mizuki HSC,GG,VY,B,,,SuGOHI6 HOLISMOKES8, 
140051-004004,210.215870,-0.668040,-99.,-99.,-99.00,-99.00,-99.,19.35,-99.00,PDR2 HSC,CNN,CNNG,B,,,SuGOHI10 HOLISMOKES8 HOLISMOKES6+13,ODlit 
140115+004537,210.315200,0.760390,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
140120-010228,210.337116,-1.041294,-99.,-99.,0.42,-99.00,-99.,19.60,-99.00,HSC,CNN,G,B,,,HOLISMOKES8 HOLISMOKES6+13, 
140138+020739,210.410831,2.127656,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,DR4,GQ,CHITAH,C,,,SuGOHI9, 
140151-004019,210.465430,-0.672210,-99.,-99.,0.43,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10 LinKS, 
140157-001655,210.490983,-0.282061,-99.,-99.,0.63,-99.00,-99.,20.10,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
140200-010928,210.503579,-1.158016,0.663,-99.,-99.00,-99.00,-99.,20.09,23.69,BOSS,GG,Y,C,,,SuGOHI1, 
140203+005843,210.512597,0.978612,-99.,-99.,0.70,-99.00,-99.,20.95,-99.00,Mizuki PDR2,GG,VCN,C,,,SuGOHI6 SuGOHI10, 
140206+004733,210.528503,0.792687,-99.,-99.,0.73,-99.00,-99.,20.91,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
140218+022318,210.578596,2.388379,0.694,-99.,-99.00,-99.00,-99.,21.56,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
140219-011938,210.583228,-1.327424,-99.,-99.,0.81,-99.00,-99.,20.60,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
140231-012831,210.630233,-1.475542,0.619,-99.,-99.00,-99.00,-99.,19.63,23.11,BOSS,GG,Y,C,,,SuGOHI1, 
140232+010013,210.634280,1.003840,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
140244+011743,210.687150,1.295420,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
140247+004933,210.697380,0.826058,-99.,-99.,1.01,-99.00,-99.,21.88,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
140252+023101,210.717677,2.517122,0.602,-99.,-99.00,-99.00,-99.,21.61,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
140306+005702,210.775180,0.950710,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
140315-022441,210.814619,-2.411450,-99.,-99.,0.47,-99.00,-99.,18.64,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
140329+000641,210.872875,0.111500,0.189,0.473,-99.00,-99.00,0.83,17.02,-99.00,SDSS CamR,CG,KV,A,,HSC-X,SLACS SuGOHI5, 
140342+002520,210.926930,0.422330,0.847,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,B,,,SuGOHI10, 
140345-021710,210.937845,-2.286200,0.616,-99.,-99.00,-99.00,-99.,19.32,21.83,BOSS HSC,CNN,YG,B,,,SuGOHI1 HOLISMOKES8 HOLISMOKES6+13,ODlit 
140347+425700,210.945920,42.950252,0.395,-99.,-99.00,-99.00,-99.,20.85,-99.00,BOSS,GG,Y,C,,,SuGOHI8, 
140413+012426,211.057440,1.407230,0.846,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,B,,,SuGOHI10, 
140434+005341,211.142114,0.894764,0.508,-99.,-99.00,-99.00,-99.,19.31,21.24,BOSS,GG,Y,C,,,SuGOHI1, 
140444-022123,211.187433,-2.356561,-99.,-99.,0.31,-99.00,-99.,17.95,-99.00,Mizuki,GG,VY,C,,,SuGOHI6 LinKS, 
140452+005122,211.217906,0.856289,0.337,-99.,0.33,-99.00,-99.,18.15,-99.00,Mizuki PDR2 HSC,CNN,VYCNG,A,,,SuGOHI6 LinKS SuGOHI10 HOLISMOKES8 HOLISMOKES6+13, 
140457+003708,211.240693,0.618959,-99.,-99.,1.19,-99.00,-99.,21.67,-99.00,Mizuki,GG,V,C,,,SuGOHI6, 
140505-000455,211.271556,-0.082145,-99.,-99.,1.01,-99.00,-99.,21.63,-99.00,Mizuki PDR2,GG,VYCN,C,,,SuGOHI6 SuGOHI10, 
140505-012930,211.271396,-1.491873,-99.,-99.,0.62,-99.00,-99.,19.12,-99.00,Mizuki,GG,VY,C,,,SuGOHI6, 
140507-002456,211.279830,-0.415600,-99.,-99.,-99.00,-99.00,-99.,-99.,-99.00,PDR2,GG,CNN,C,,,SuGOHI10, 
140508-002830,211.284900,-0.475000,-99.,-99.,0.56,1.23,-99.,-99.,-99.00,RW,GG,V,B,,,SuGOHI5, 
140530+000735,211.375300,0.126500,-99.,-99.,0.92,-99.00,-99.,21.06,22.24,Cam Mizuki PDR2,GG,VYCN,C,,,SuGOHI5 SuGOHI6 SuGOHI10, 
